time_s,V_source_G3_full_V,V_source_baseline_V,V_rx_G3_V,V_rx_baseline_V
2.870000000000e-08,0.000000000000e+00,0.000000000000e+00,4.850691606132e-04,-2.155612742398e-01
2.871250000000e-08,0.000000000000e+00,0.000000000000e+00,4.779025544036e-04,-2.136805405567e-01
2.872500000000e-08,0.000000000000e+00,0.000000000000e+00,4.707099079493e-04,-2.116655187798e-01
2.873750000000e-08,0.000000000000e+00,0.000000000000e+00,4.634888300560e-04,-2.095182300899e-01
2.875000000000e-08,0.000000000000e+00,0.000000000000e+00,4.562513187015e-04,-2.072407852509e-01
2.876250000000e-08,0.000000000000e+00,0.000000000000e+00,4.489949469692e-04,-2.048353826590e-01
2.877500000000e-08,0.000000000000e+00,0.000000000000e+00,4.417175976351e-04,-2.023043063277e-01
2.878750000000e-08,0.000000000000e+00,0.000000000000e+00,4.344174524295e-04,-1.996499238089e-01
2.880000000000e-08,0.000000000000e+00,0.000000000000e+00,4.271068609061e-04,-1.968746840527e-01
2.881250000000e-08,0.000000000000e+00,0.000000000000e+00,4.197839240031e-04,-1.939811152077e-01
2.882500000000e-08,0.000000000000e+00,0.000000000000e+00,4.124470255093e-04,-1.909718223641e-01
2.883750000000e-08,0.000000000000e+00,0.000000000000e+00,4.050948218222e-04,-1.878494852419e-01
2.885000000000e-08,0.000000000000e+00,0.000000000000e+00,3.977399090254e-04,-1.846168558257e-01
2.886250000000e-08,0.000000000000e+00,0.000000000000e+00,3.903808217934e-04,-1.812767559491e-01
2.887500000000e-08,0.000000000000e+00,0.000000000000e+00,3.830163524276e-04,-1.778320748299e-01
2.888750000000e-08,0.000000000000e+00,0.000000000000e+00,3.756455410771e-04,-1.742857665603e-01
2.890000000000e-08,0.000000000000e+00,0.000000000000e+00,3.682811342280e-04,-1.706408475520e-01
2.891250000000e-08,0.000000000000e+00,0.000000000000e+00,3.609220130053e-04,-1.669003939407e-01
2.892500000000e-08,0.000000000000e+00,0.000000000000e+00,3.535672924091e-04,-1.630675389509e-01
2.893750000000e-08,0.000000000000e+00,0.000000000000e+00,3.462163119767e-04,-1.591454702246e-01
2.895000000000e-08,0.000000000000e+00,0.000000000000e+00,3.388818803812e-04,-1.551374271153e-01
2.896250000000e-08,0.000000000000e+00,0.000000000000e+00,3.315631441042e-04,-1.510466979510e-01
2.897500000000e-08,0.000000000000e+00,0.000000000000e+00,3.242594611300e-04,-1.468766172675e-01
2.898750000000e-08,0.000000000000e+00,0.000000000000e+00,3.169703920376e-04,-1.426305630150e-01
2.900000000000e-08,0.000000000000e+00,0.000000000000e+00,3.097087266647e-04,-1.383119537415e-01
2.901250000000e-08,0.000000000000e+00,0.000000000000e+00,3.024738015280e-04,-1.339242457535e-01
2.902500000000e-08,0.000000000000e+00,0.000000000000e+00,2.952651436054e-04,-1.294709302589e-01
2.903750000000e-08,0.000000000000e+00,0.000000000000e+00,2.880824618525e-04,-1.249555304930e-01
2.905000000000e-08,0.000000000000e+00,0.000000000000e+00,2.809384529461e-04,-1.203815988308e-01
2.906250000000e-08,0.000000000000e+00,0.000000000000e+00,2.738325736457e-04,-1.157527138883e-01
2.907500000000e-08,0.000000000000e+00,0.000000000000e+00,2.667644514415e-04,-1.110724776155e-01
2.908750000000e-08,0.000000000000e+00,0.000000000000e+00,2.597338764983e-04,-1.063445123831e-01
2.910000000000e-08,0.000000000000e+00,0.000000000000e+00,2.527533843850e-04,-1.015724580663e-01
2.911250000000e-08,0.000000000000e+00,0.000000000000e+00,2.458224877232e-04,-9.675996912733e-02
2.912500000000e-08,0.000000000000e+00,0.000000000000e+00,2.389408514523e-04,-9.191071170081e-02
2.913750000000e-08,0.000000000000e+00,0.000000000000e+00,2.321082852054e-04,-8.702836068242e-02
2.915000000000e-08,0.000000000000e+00,0.000000000000e+00,2.253371016848e-04,-8.211659682537e-02
2.916250000000e-08,0.000000000000e+00,0.000000000000e+00,2.186268103848e-04,-7.717910384614e-02
2.917500000000e-08,0.000000000000e+00,0.000000000000e+00,2.119770560420e-04,-7.221956554225e-02
2.918750000000e-08,0.000000000000e+00,0.000000000000e+00,2.053876114501e-04,-6.724166292465e-02
2.920000000000e-08,0.000000000000e+00,0.000000000000e+00,1.988705107797e-04,-6.224907136714e-02
2.921250000000e-08,0.000000000000e+00,0.000000000000e+00,1.924252068399e-04,-5.724545777519e-02
2.922500000000e-08,0.000000000000e+00,0.000000000000e+00,1.860512719728e-04,-5.223447777674e-02
2.923750000000e-08,0.000000000000e+00,0.000000000000e+00,1.797483913158e-04,-4.721977293717e-02
2.925000000000e-08,0.000000000000e+00,0.000000000000e+00,1.735282709013e-04,-4.220496800095e-02
2.926250000000e-08,0.000000000000e+00,0.000000000000e+00,1.673902588033e-04,-3.719366816221e-02
2.927500000000e-08,0.000000000000e+00,0.000000000000e+00,1.613338083187e-04,-3.218945636645e-02
2.928750000000e-08,0.000000000000e+00,0.000000000000e+00,1.553584716831e-04,-2.719589064570e-02
2.930000000000e-08,0.000000000000e+00,0.000000000000e+00,1.494755832454e-04,-2.221650148935e-02
2.931250000000e-08,0.000000000000e+00,0.000000000000e+00,1.436843438924e-04,-1.725478925261e-02
2.932500000000e-08,0.000000000000e+00,0.000000000000e+00,1.379840468534e-04,-1.231422160492e-02
2.933750000000e-08,0.000000000000e+00,0.000000000000e+00,1.323740718756e-04,-7.398231020154e-03
2.935000000000e-08,0.000000000000e+00,0.000000000000e+00,1.268653441532e-04,-2.510212310781e-03
2.936250000000e-08,0.000000000000e+00,0.000000000000e+00,1.214568806165e-04,2.346479792223e-03
2.937500000000e-08,0.000000000000e+00,0.000000000000e+00,1.161477791132e-04,7.168533011745e-03
2.938750000000e-08,0.000000000000e+00,0.000000000000e+00,1.109372130466e-04,1.195267984738e-02
2.940000000000e-08,0.000000000000e+00,0.000000000000e+00,1.058356670683e-04,1.669569984701e-02
2.941250000000e-08,0.000000000000e+00,0.000000000000e+00,1.008419431297e-04,2.139442182537e-02
2.942500000000e-08,0.000000000000e+00,0.000000000000e+00,9.595491414619e-05,2.604572602795e-02
2.943750000000e-08,0.000000000000e+00,0.000000000000e+00,9.117351910009e-05,3.064654623877e-02
2.945000000000e-08,0.000000000000e+00,0.000000000000e+00,8.650777678327e-05,3.519387183030e-02
2.946250000000e-08,0.000000000000e+00,0.000000000000e+00,8.195624892316e-05,3.968474975424e-02
2.947500000000e-08,0.000000000000e+00,0.000000000000e+00,7.751755973612e-05,4.411628647177e-02
2.948750000000e-08,0.000000000000e+00,0.000000000000e+00,7.319039149275e-05,4.848564982179e-02
2.950000000000e-08,0.000000000000e+00,0.000000000000e+00,6.898427783499e-05,5.279007082612e-02
2.951250000000e-08,0.000000000000e+00,0.000000000000e+00,6.489752078700e-05,5.702684543033e-02
2.952500000000e-08,0.000000000000e+00,0.000000000000e+00,6.092847785875e-05,6.119333617913e-02
2.953750000000e-08,0.000000000000e+00,0.000000000000e+00,5.707555806750e-05,6.528697382531e-02
2.955000000000e-08,0.000000000000e+00,0.000000000000e+00,5.334779655574e-05,6.930525887122e-02
2.956250000000e-08,0.000000000000e+00,0.000000000000e+00,4.974322186973e-05,7.324576304195e-02
2.957500000000e-08,0.000000000000e+00,0.000000000000e+00,4.625991248974e-05,7.710613068929e-02
2.958750000000e-08,0.000000000000e+00,0.000000000000e+00,4.289599329804e-05,8.088408012591e-02
2.960000000000e-08,0.000000000000e+00,0.000000000000e+00,3.965999339546e-05,8.457740488881e-02
2.961250000000e-08,0.000000000000e+00,0.000000000000e+00,3.654965966492e-05,8.818397493176e-02
2.962500000000e-08,0.000000000000e+00,0.000000000000e+00,3.356278478764e-05,9.170173774591e-02
2.963750000000e-08,0.000000000000e+00,0.000000000000e+00,3.069720414441e-05,9.512871940830e-02
2.965000000000e-08,0.000000000000e+00,0.000000000000e+00,2.796093887481e-05,9.846302555789e-02
2.966250000000e-08,0.000000000000e+00,0.000000000000e+00,2.535145143004e-05,1.017028422987e-01
2.967500000000e-08,0.000000000000e+00,0.000000000000e+00,2.286624729018e-05,1.048464370297e-01
2.968750000000e-08,0.000000000000e+00,0.000000000000e+00,2.050287228163e-05,1.078921592022e-01
2.970000000000e-08,0.000000000000e+00,0.000000000000e+00,1.826884304789e-05,1.108384410028e-01
2.971250000000e-08,0.000000000000e+00,0.000000000000e+00,1.616134002820e-05,1.136837979640e-01
2.972500000000e-08,0.000000000000e+00,0.000000000000e+00,1.417758522317e-05,1.164268295011e-01
2.973750000000e-08,0.000000000000e+00,0.000000000000e+00,1.231483990764e-05,1.190662193760e-01
2.975000000000e-08,0.000000000000e+00,0.000000000000e+00,1.058012478850e-05,1.216007360883e-01
2.976250000000e-08,0.000000000000e+00,0.000000000000e+00,8.970345616498e-06,1.240292331937e-01
2.977500000000e-08,0.000000000000e+00,0.000000000000e+00,7.482449459812e-06,1.263506495495e-01
2.978750000000e-08,0.000000000000e+00,0.000000000000e+00,6.113422788496e-06,1.285640094893e-01
2.980000000000e-08,0.000000000000e+00,0.000000000000e+00,4.869803685612e-06,1.306684229252e-01
2.981250000000e-08,0.000000000000e+00,0.000000000000e+00,3.748235103618e-06,1.326630853800e-01
2.982500000000e-08,0.000000000000e+00,0.000000000000e+00,2.745402201123e-06,1.345472779483e-01
2.983750000000e-08,0.000000000000e+00,0.000000000000e+00,1.858030771909e-06,1.363203671890e-01
2.985000000000e-08,0.000000000000e+00,0.000000000000e+00,1.092193953539e-06,1.379818049477e-01
2.986250000000e-08,0.000000000000e+00,0.000000000000e+00,4.442879722844e-07,1.395311281120e-01
2.987500000000e-08,0.000000000000e+00,0.000000000000e+00,-8.924682045119e-08,1.409679582995e-01
2.988750000000e-08,0.000000000000e+00,0.000000000000e+00,-5.119272040959e-07,1.422920014787e-01
2.990000000000e-08,0.000000000000e+00,0.000000000000e+00,-8.181233722788e-07,1.435030475256e-01
2.991250000000e-08,0.000000000000e+00,0.000000000000e+00,-1.011665997997e-06,1.446009697154e-01
2.992500000000e-08,0.000000000000e+00,0.000000000000e+00,-1.096338792041e-06,1.455857241508e-01
2.993750000000e-08,0.000000000000e+00,0.000000000000e+00,-1.075879475630e-06,1.464573491284e-01
2.995000000000e-08,0.000000000000e+00,0.000000000000e+00,-9.450764884274e-07,1.472159644449e-01
2.996250000000e-08,0.000000000000e+00,0.000000000000e+00,-7.079642836107e-07,1.478617706420e-01
2.997500000000e-08,0.000000000000e+00,0.000000000000e+00,-3.685267170516e-07,1.483950481943e-01
2.998750000000e-08,0.000000000000e+00,0.000000000000e+00,6.930223003706e-08,1.488161566392e-01
3.000000000000e-08,0.000000000000e+00,0.000000000000e+00,6.103439342662e-07,1.491255336517e-01
3.001250000000e-08,0.000000000000e+00,0.000000000000e+00,1.250386082870e-06,1.493236940645e-01
3.002500000000e-08,0.000000000000e+00,0.000000000000e+00,1.985271267513e-06,1.494112288348e-01
3.003750000000e-08,0.000000000000e+00,0.000000000000e+00,2.810896477161e-06,1.493888039603e-01
3.005000000000e-08,0.000000000000e+00,0.000000000000e+00,3.731723429637e-06,1.492571593453e-01
3.006250000000e-08,0.000000000000e+00,0.000000000000e+00,4.743390164026e-06,1.490171076176e-01
3.007500000000e-08,0.000000000000e+00,0.000000000000e+00,5.841594473157e-06,1.486695328993e-01
3.008750000000e-08,0.000000000000e+00,0.000000000000e+00,7.022093576955e-06,1.482153895323e-01
3.010000000000e-08,0.000000000000e+00,0.000000000000e+00,8.289021994817e-06,1.476557007602e-01
3.011250000000e-08,0.000000000000e+00,0.000000000000e+00,9.637898097709e-06,1.469915573675e-01
3.012500000000e-08,0.000000000000e+00,0.000000000000e+00,1.106430527035e-05,1.462241162800e-01
3.013750000000e-08,0.000000000000e+00,0.000000000000e+00,1.256389172996e-05,1.453545991256e-01
3.015000000000e-08,0.000000000000e+00,0.000000000000e+00,1.414049866176e-05,1.443842907579e-01
3.016250000000e-08,0.000000000000e+00,0.000000000000e+00,1.578955599194e-05,1.433145377462e-01
3.017500000000e-08,0.000000000000e+00,0.000000000000e+00,1.750656420009e-05,1.421467468303e-01
3.018750000000e-08,0.000000000000e+00,0.000000000000e+00,1.928709424882e-05,1.408823833451e-01
3.020000000000e-08,0.000000000000e+00,0.000000000000e+00,2.113472872982e-05,1.395229696146e-01
3.021250000000e-08,0.000000000000e+00,0.000000000000e+00,2.304484107125e-05,1.380700833179e-01
3.022500000000e-08,0.000000000000e+00,0.000000000000e+00,2.501288094556e-05,1.365253558290e-01
3.023750000000e-08,0.000000000000e+00,0.000000000000e+00,2.703437427631e-05,1.348904705322e-01
3.025000000000e-08,0.000000000000e+00,0.000000000000e+00,2.911268016348e-05,1.331671611141e-01
3.026250000000e-08,0.000000000000e+00,0.000000000000e+00,3.124314770111e-05,1.313572098358e-01
3.027500000000e-08,0.000000000000e+00,0.000000000000e+00,3.342120794575e-05,1.294624457844e-01
3.028750000000e-08,0.000000000000e+00,0.000000000000e+00,3.564237396834e-05,1.274847431084e-01
3.030000000000e-08,0.000000000000e+00,0.000000000000e+00,3.790981634486e-05,1.254260192366e-01
3.031250000000e-08,0.000000000000e+00,0.000000000000e+00,4.021889173139e-05,1.232882330837e-01
3.032500000000e-08,0.000000000000e+00,0.000000000000e+00,4.256504437459e-05,1.210733832429e-01
3.033750000000e-08,0.000000000000e+00,0.000000000000e+00,4.494380617852e-05,1.187835061690e-01
3.035000000000e-08,0.000000000000e+00,0.000000000000e+00,4.735819356068e-05,1.164206743523e-01
3.036250000000e-08,0.000000000000e+00,0.000000000000e+00,4.980360191128e-05,1.139869944854e-01
3.037500000000e-08,0.000000000000e+00,0.000000000000e+00,5.227551963958e-05,1.114846056251e-01
3.038750000000e-08,0.000000000000e+00,0.000000000000e+00,5.476952822799e-05,1.089156773502e-01
3.040000000000e-08,0.000000000000e+00,0.000000000000e+00,5.728852326469e-05,1.062824079174e-01
3.041250000000e-08,0.000000000000e+00,0.000000000000e+00,5.982796890039e-05,1.035870224170e-01
3.042500000000e-08,0.000000000000e+00,0.000000000000e+00,6.238342743417e-05,1.008317709300e-01
3.043750000000e-08,0.000000000000e+00,0.000000000000e+00,6.495055932941e-05,9.801892668700e-02
3.045000000000e-08,0.000000000000e+00,0.000000000000e+00,6.753217124298e-05,9.515078423271e-02
3.046250000000e-08,0.000000000000e+00,0.000000000000e+00,7.012382458580e-05,9.222965759540e-02
3.047500000000e-08,0.000000000000e+00,0.000000000000e+00,7.272118365826e-05,8.925787846403e-02
3.048750000000e-08,0.000000000000e+00,0.000000000000e+00,7.532001560578e-05,8.623779437410e-02
3.050000000000e-08,0.000000000000e+00,0.000000000000e+00,7.792306827002e-05,8.317176690374e-02
3.051250000000e-08,0.000000000000e+00,0.000000000000e+00,8.052602695908e-05,8.006216988136e-02
3.052500000000e-08,0.000000000000e+00,0.000000000000e+00,8.312468414627e-05,7.691138760623e-02
3.053750000000e-08,0.000000000000e+00,0.000000000000e+00,8.571493934607e-05,7.372181308341e-02
3.055000000000e-08,0.000000000000e+00,0.000000000000e+00,8.829950961665e-05,7.049584627411e-02
3.056250000000e-08,0.000000000000e+00,0.000000000000e+00,9.087422864983e-05,6.723589236301e-02
3.057500000000e-08,0.000000000000e+00,0.000000000000e+00,9.343504104836e-05,6.394436004340e-02
3.058750000000e-08,0.000000000000e+00,0.000000000000e+00,9.597800210653e-05,6.062365982166e-02
3.060000000000e-08,0.000000000000e+00,0.000000000000e+00,9.850582379436e-05,5.727620234189e-02
3.061250000000e-08,0.000000000000e+00,0.000000000000e+00,1.010145102868e-04,5.390439673204e-02
3.062500000000e-08,0.000000000000e+00,0.000000000000e+00,1.035001798339e-04,5.051064897243e-02
3.063750000000e-08,0.000000000000e+00,0.000000000000e+00,1.059590644332e-04,4.709736028764e-02
3.065000000000e-08,0.000000000000e+00,0.000000000000e+00,1.083938941255e-04,4.366692556289e-02
3.066250000000e-08,0.000000000000e+00,0.000000000000e+00,1.108008630967e-04,4.022173178568e-02
3.067500000000e-08,0.000000000000e+00,0.000000000000e+00,1.131762821517e-04,3.676415651366e-02
3.068750000000e-08,0.000000000000e+00,0.000000000000e+00,1.155165782696e-04,3.329656636942e-02
3.070000000000e-08,0.000000000000e+00,0.000000000000e+00,1.178245200370e-04,2.982131556323e-02
3.071250000000e-08,0.000000000000e+00,0.000000000000e+00,1.200965084753e-04,2.634074444422e-02
3.072500000000e-08,0.000000000000e+00,0.000000000000e+00,1.223290631226e-04,2.285717808089e-02
3.073750000000e-08,0.000000000000e+00,0.000000000000e+00,1.245188214664e-04,1.937292487151e-02
3.075000000000e-08,0.000000000000e+00,0.000000000000e+00,1.266686083358e-04,1.589027518499e-02
3.076250000000e-08,0.000000000000e+00,0.000000000000e+00,1.287750456276e-04,1.241150003300e-02
3.077500000000e-08,0.000000000000e+00,0.000000000000e+00,1.308348749950e-04,8.938849773534e-03
3.078750000000e-08,0.000000000000e+00,0.000000000000e+00,1.328449571541e-04,5.474552846738e-03
3.080000000000e-08,0.000000000000e+00,0.000000000000e+00,1.348081880497e-04,2.020814543199e-03
3.081250000000e-08,0.000000000000e+00,0.000000000000e+00,1.367214216799e-04,-1.420184194774e-03
3.082500000000e-08,0.000000000000e+00,0.000000000000e+00,1.385816323793e-04,-4.846287938577e-03
3.083750000000e-08,0.000000000000e+00,0.000000000000e+00,1.403859139996e-04,-8.255367905103e-03
3.085000000000e-08,0.000000000000e+00,0.000000000000e+00,1.421372456542e-04,-1.164532305465e-02
3.086250000000e-08,0.000000000000e+00,0.000000000000e+00,1.438327218706e-04,-1.501408115468e-02
3.087500000000e-08,0.000000000000e+00,0.000000000000e+00,1.454695574436e-04,-1.835959980929e-02
3.088750000000e-08,0.000000000000e+00,0.000000000000e+00,1.470450864927e-04,-2.167986745418e-02
3.090000000000e-08,0.000000000000e+00,0.000000000000e+00,1.485623805812e-04,-2.497290431701e-02
3.091250000000e-08,0.000000000000e+00,0.000000000000e+00,1.500187804557e-04,-2.823676334317e-02
3.092500000000e-08,0.000000000000e+00,0.000000000000e+00,1.514117464322e-04,-3.146953108676e-02
3.093750000000e-08,0.000000000000e+00,0.000000000000e+00,1.527388573365e-04,-3.466932856688e-02
3.095000000000e-08,0.000000000000e+00,0.000000000000e+00,1.540032837788e-04,-3.783431208932e-02
3.096250000000e-08,0.000000000000e+00,0.000000000000e+00,1.552026157756e-04,-4.096267403353e-02
3.097500000000e-08,0.000000000000e+00,0.000000000000e+00,1.563345616168e-04,-4.405264360514e-02
3.098750000000e-08,0.000000000000e+00,0.000000000000e+00,1.573969466946e-04,-4.710248755413e-02
3.100000000000e-08,0.000000000000e+00,0.000000000000e+00,1.583930447037e-04,-5.011051085876e-02
3.101250000000e-08,0.000000000000e+00,0.000000000000e+00,1.593206954758e-04,-5.307505737548e-02
3.102500000000e-08,0.000000000000e+00,0.000000000000e+00,1.601778552590e-04,-5.599451045507e-02
3.103750000000e-08,0.000000000000e+00,0.000000000000e+00,1.609625954443e-04,-5.886729352529e-02
3.105000000000e-08,0.000000000000e+00,0.000000000000e+00,1.616782944420e-04,-6.169187064020e-02
3.106250000000e-08,0.000000000000e+00,0.000000000000e+00,1.623230401024e-04,-6.446674699660e-02
3.107500000000e-08,0.000000000000e+00,0.000000000000e+00,1.628950343168e-04,-6.719046941786e-02
3.108750000000e-08,0.000000000000e+00,0.000000000000e+00,1.633925916530e-04,-6.986162680548e-02
3.110000000000e-08,0.000000000000e+00,0.000000000000e+00,1.638191946427e-04,-7.247885055880e-02
3.111250000000e-08,0.000000000000e+00,0.000000000000e+00,1.641731752006e-04,-7.504081496322e-02
3.112500000000e-08,0.000000000000e+00,0.000000000000e+00,1.644529764383e-04,-7.754623754743e-02
3.113750000000e-08,0.000000000000e+00,0.000000000000e+00,1.646571512209e-04,-7.999387940995e-02
3.115000000000e-08,0.000000000000e+00,0.000000000000e+00,1.647892835785e-04,-8.238254551562e-02
3.116250000000e-08,0.000000000000e+00,0.000000000000e+00,1.648479435830e-04,-8.471108496237e-02
3.117500000000e-08,0.000000000000e+00,0.000000000000e+00,1.648318092428e-04,-8.697839121884e-02
3.118750000000e-08,0.000000000000e+00,0.000000000000e+00,1.647396649919e-04,-8.918340233326e-02
3.120000000000e-08,0.000000000000e+00,0.000000000000e+00,1.645751919205e-04,-9.132510111434e-02
3.121250000000e-08,0.000000000000e+00,0.000000000000e+00,1.643371906129e-04,-9.340251528435e-02
3.122500000000e-08,0.000000000000e+00,0.000000000000e+00,1.640245659667e-04,-9.541471760525e-02
3.123750000000e-08,0.000000000000e+00,0.000000000000e+00,1.636363256282e-04,-9.736082597825e-02
3.125000000000e-08,0.000000000000e+00,0.000000000000e+00,1.631762417128e-04,-9.924000351742e-02
3.126250000000e-08,0.000000000000e+00,0.000000000000e+00,1.626433361558e-04,-1.010514585979e-01
3.127500000000e-08,0.000000000000e+00,0.000000000000e+00,1.620367312760e-04,-1.027944448790e-01
3.128750000000e-08,0.000000000000e+00,0.000000000000e+00,1.613556481690e-04,-1.044682613040e-01
3.130000000000e-08,0.000000000000e+00,0.000000000000e+00,1.606039425660e-04,-1.060722520746e-01
3.131250000000e-08,0.000000000000e+00,0.000000000000e+00,1.597808472986e-04,-1.076058066042e-01
3.132500000000e-08,0.000000000000e+00,0.000000000000e+00,1.588856913993e-04,-1.090683594469e-01
3.133750000000e-08,0.000000000000e+00,0.000000000000e+00,1.579178984655e-04,-1.104593902063e-01
3.135000000000e-08,0.000000000000e+00,0.000000000000e+00,1.568813992789e-04,-1.117784234210e-01
3.136250000000e-08,0.000000000000e+00,0.000000000000e+00,1.557756260376e-04,-1.130250284314e-01
3.137500000000e-08,0.000000000000e+00,0.000000000000e+00,1.546001027581e-04,-1.141988192246e-01
3.138750000000e-08,0.000000000000e+00,0.000000000000e+00,1.533544436220e-04,-1.152994542608e-01
3.140000000000e-08,0.000000000000e+00,0.000000000000e+00,1.520426449519e-04,-1.163266362799e-01
3.141250000000e-08,0.000000000000e+00,0.000000000000e+00,1.506643259172e-04,-1.172801120903e-01
3.142500000000e-08,0.000000000000e+00,0.000000000000e+00,1.492191929740e-04,-1.181596723393e-01
3.143750000000e-08,0.000000000000e+00,0.000000000000e+00,1.477070382039e-04,-1.189651512663e-01
3.145000000000e-08,0.000000000000e+00,0.000000000000e+00,1.461319132166e-04,-1.196964264391e-01
3.146250000000e-08,0.000000000000e+00,0.000000000000e+00,1.444936110905e-04,-1.203534184738e-01
3.147500000000e-08,0.000000000000e+00,0.000000000000e+00,1.427920075544e-04,-1.209360907394e-01
3.148750000000e-08,0.000000000000e+00,0.000000000000e+00,1.410270593305e-04,-1.214444490464e-01
3.150000000000e-08,0.000000000000e+00,0.000000000000e+00,1.392028625024e-04,-1.218785413213e-01
3.151250000000e-08,0.000000000000e+00,0.000000000000e+00,1.373193705083e-04,-1.222384572665e-01
3.152500000000e-08,0.000000000000e+00,0.000000000000e+00,1.353766147401e-04,-1.225243280061e-01
3.153750000000e-08,0.000000000000e+00,0.000000000000e+00,1.333747028968e-04,-1.227363257192e-01
3.155000000000e-08,0.000000000000e+00,0.000000000000e+00,1.313177643311e-04,-1.228746632594e-01
3.156250000000e-08,0.000000000000e+00,0.000000000000e+00,1.292058989702e-04,-1.229395937626e-01
3.157500000000e-08,0.000000000000e+00,0.000000000000e+00,1.270392799724e-04,-1.229314102419e-01
3.158750000000e-08,0.000000000000e+00,0.000000000000e+00,1.248181521014e-04,-1.228504451721e-01
3.160000000000e-08,0.000000000000e+00,0.000000000000e+00,1.225466665300e-04,-1.226970700614e-01
3.161250000000e-08,0.000000000000e+00,0.000000000000e+00,1.202250556234e-04,-1.224716950141e-01
3.162500000000e-08,0.000000000000e+00,0.000000000000e+00,1.178536202641e-04,-1.221747682809e-01
3.163750000000e-08,0.000000000000e+00,0.000000000000e+00,1.154327282506e-04,-1.218067758007e-01
3.165000000000e-08,0.000000000000e+00,0.000000000000e+00,1.129665410102e-04,-1.213682407313e-01
3.166250000000e-08,0.000000000000e+00,0.000000000000e+00,1.104554092392e-04,-1.208597229716e-01
3.167500000000e-08,0.000000000000e+00,0.000000000000e+00,1.078997474707e-04,-1.202818186740e-01
3.168750000000e-08,0.000000000000e+00,0.000000000000e+00,1.053000325043e-04,-1.196351597478e-01
3.170000000000e-08,0.000000000000e+00,0.000000000000e+00,1.026604244448e-04,-1.189204133548e-01
3.171250000000e-08,0.000000000000e+00,0.000000000000e+00,9.998137825706e-05,-1.181382813956e-01
3.172500000000e-08,0.000000000000e+00,0.000000000000e+00,9.726340811726e-05,-1.172894999877e-01
3.173750000000e-08,0.000000000000e+00,0.000000000000e+00,9.450708587811e-05,-1.163748389369e-01
3.175000000000e-08,0.000000000000e+00,0.000000000000e+00,9.171655881893e-05,-1.153951011992e-01
3.176250000000e-08,0.000000000000e+00,0.000000000000e+00,8.889237223501e-05,-1.143511223367e-01
3.177500000000e-08,0.000000000000e+00,0.000000000000e+00,8.603512607967e-05,-1.132437699652e-01
3.178750000000e-08,0.000000000000e+00,0.000000000000e+00,8.314547346646e-05,-1.120739431951e-01
3.180000000000e-08,0.000000000000e+00,0.000000000000e+00,8.022753748497e-05,-1.108425720647e-01
3.181250000000e-08,0.000000000000e+00,0.000000000000e+00,7.728194000849e-05,-1.095506169673e-01
3.182500000000e-08,0.000000000000e+00,0.000000000000e+00,7.430935309813e-05,-1.081990680712e-01
3.183750000000e-08,0.000000000000e+00,0.000000000000e+00,7.131049754387e-05,-1.067889447325e-01
3.185000000000e-08,0.000000000000e+00,0.000000000000e+00,6.828946106637e-05,-1.053212949020e-01
3.186250000000e-08,0.000000000000e+00,0.000000000000e+00,6.524692859233e-05,-1.037971945257e-01
3.187500000000e-08,0.000000000000e+00,0.000000000000e+00,6.218363085690e-05,-1.022177469376e-01
3.188750000000e-08,0.000000000000e+00,0.000000000000e+00,5.910034298401e-05,-1.005840822482e-01
3.190000000000e-08,0.000000000000e+00,0.000000000000e+00,5.600110636137e-05,-9.889735672431e-02
3.191250000000e-08,0.000000000000e+00,0.000000000000e+00,5.288665569948e-05,-9.715875216479e-02
3.192500000000e-08,0.000000000000e+00,0.000000000000e+00,4.975776723250e-05,-9.536947526834e-02
3.193750000000e-08,0.000000000000e+00,0.000000000000e+00,4.661525733779e-05,-9.353075699600e-02
3.195000000000e-08,0.000000000000e+00,0.000000000000e+00,4.346311033784e-05,-9.164385192716e-02
3.196250000000e-08,0.000000000000e+00,0.000000000000e+00,4.030209772589e-05,-8.971003760937e-02
3.197500000000e-08,0.000000000000e+00,0.000000000000e+00,3.713302832995e-05,-8.773061390200e-02
3.198750000000e-08,0.000000000000e+00,0.000000000000e+00,3.395674697063e-05,-8.570690231365e-02
3.200000000000e-08,0.000000000000e+00,0.000000000000e+00,3.077717041019e-05,-8.364024533341e-02
3.201250000000e-08,0.000000000000e+00,0.000000000000e+00,2.759509419604e-05,-8.153200575590e-02
3.202500000000e-08,0.000000000000e+00,0.000000000000e+00,2.441134711630e-05,-7.938356600008e-02
3.203750000000e-08,0.000000000000e+00,0.000000000000e+00,2.122678989503e-05,-7.719632742179e-02
3.205000000000e-08,0.000000000000e+00,0.000000000000e+00,1.804526147451e-05,-7.497170962013e-02
3.206250000000e-08,0.000000000000e+00,0.000000000000e+00,1.486756899703e-05,-7.271114973746e-02
3.207500000000e-08,0.000000000000e+00,0.000000000000e+00,1.169454884438e-05,-7.041610175318e-02
3.208750000000e-08,0.000000000000e+00,0.000000000000e+00,8.527065369267e-06,-6.808803577124e-02
3.210000000000e-08,0.000000000000e+00,0.000000000000e+00,5.368869663220e-06,-6.572843730120e-02
3.211250000000e-08,0.000000000000e+00,0.000000000000e+00,2.220768266823e-06,-6.333880653314e-02
3.212500000000e-08,0.000000000000e+00,0.000000000000e+00,-9.164069506353e-07,-6.092065760610e-02
