step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
2825,2.8250000000001815e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4223753772098285e-05,263826.22157075617,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.726783615,2.8250000000001815e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616986314722,3292859403094322.5,3292859403094322.5,22358645.726783615,165445764244.09387,0.033425105981326454,165445764244.09387,0.033425105981326454,6.0442768333713824e-12,6.0442768333713824e-12,6.0442768333713824e-12,1.1868159264730124e-11,1.7109653452952991e-11,1.7634224867252017e-05,1.7634224867252017e-05,1.7634224867252017e-05,1.0341643886770323e-05,1.6904966769203849e-05,5.0210246718827116e-07,5.0210246718827116e-07,5.0210246718827116e-07,1.7030035358143407e-06,2.7838144975778034e-06,83070.726412808595,83070.726412808595,83070.726412808595,123603.46632087891,160082.93223814218,6044.2768333713821,502102467.18827111,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.726783615,3292859403094322.5,0.033425105981326454,165445764244.09387,6.0442768333713824e-12,5.0210246718827116e-07,83070.726412808595,17600689.431129333,1912385649141027.2,0.034601562402161251,110984176583.64284,0.035314041975759013,0.035314041975759013,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6397638070188704e-15,-4.0330310200725138e-13
2826,2.8260000000001816e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4224017519913377e-05,263747.81509185559,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.721831877,2.8260000000001816e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616967509018,3292837123715802,3292837123715802,22358645.721831877,165445764181.87671,0.033425105982029732,165445764181.87671,0.033425105982029732,6.0442768356443794e-12,6.0442768356443794e-12,6.0442768356443794e-12,1.1868159253050883e-11,1.7109653428716735e-11,1.7634105555037039e-05,1.7634105555037039e-05,1.7634105555037039e-05,1.0341192527832174e-05,1.6904814252316552e-05,5.0210586440948656e-07,5.0210586440948656e-07,5.0210586440948656e-07,1.7033783851328439e-06,2.7845236537838654e-06,83071.288437429277,83071.288437429277,83071.288437429277,123624.83889618536,160123.03430906584,6044.2768356443785,502105864.40948653,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.721831877,3292837123715802,0.033425105982029732,165445764181.87671,6.0442768356443794e-12,5.0210586440948656e-07,83071.288437429277,17600689.432832532,1912306176550845.2,0.034601562400713923,110984176593.47803,0.035313513106951952,0.035313513106951952,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6398842629647553e-15,-4.0337850714754265e-13
2827,2.8270000000001817e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4224281189351209e-05,263669.43783220352,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.716882266,2.8270000000001817e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616948711397,3292814696581199.5,3292814696581199.5,22358645.716882266,165445764119.68634,0.033425105982732704,165445764119.68634,0.033425105982732704,6.0442768379163982e-12,6.0442768379163982e-12,6.0442768379163982e-12,1.186815924136598e-11,1.7109653404470601e-11,1.7633985451544878e-05,1.7633985451544878e-05,1.7633985451544878e-05,1.0340740830978048e-05,1.6904660989488193e-05,5.0210928420746223e-07,5.0210928420746223e-07,5.0210928420746223e-07,1.7037533825568413e-06,2.7852330710712823e-06,83071.854197292341,83071.854197292341,83071.854197292341,123646.22107247965,160163.15126014821,6044.2768379163981,502109284.20746219,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.716882266,3292814696581199.5,0.033425105982732704,165445764119.68634,6.0442768379163982e-12,5.0210928420746223e-07,83071.854197292341,17600689.43453848,1912226640152383.8,0.03460156239926572,110984176603.34312,0.035312982749433841,0.035312982749433841,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6400046288001042e-15,-4.0345391094716873e-13
2828,2.8280000000001818e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4224544780441069e-05,263591.08985956269,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.711934712,2.8280000000001818e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616929921591,3292792121693972.5,3292792121693972.5,22358645.711934712,165445764057.52176,0.033425105983435385,165445764057.52176,0.033425105983435385,6.0442768401874742e-12,6.0442768401874742e-12,6.0442768401874742e-12,1.1868159229675614e-11,1.7109653380214938e-11,1.7633864556794051e-05,1.7633864556794051e-05,1.7633864556794051e-05,1.0340288796224293e-05,1.6904506980737075e-05,5.0211272658259257e-07,5.0211272658259257e-07,5.0211272658259257e-07,1.7041285281428547e-06,2.7859427495470904e-06,83072.423692462544,83072.423692462544,83072.423692462544,123667.61285297616,160203.2830974384,6044.2768401874737,502112726.58259255,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.711934712,3292792121693972.5,0.033425105983435385,165445764057.52176,6.0442768401874742e-12,5.0211272658259257e-07,83072.423692462544,17600689.436247084,1912147039948607.8,0.034601562397816671,110984176613.23706,0.035312450903245633,0.035312450903245633,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6401249045212777e-15,-4.0352931340191823e-13
2829,2.8290000000001819e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4224808293212094e-05,263512.7710248552,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.70698934,2.8290000000001819e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616911140064,3292769399057592,3292769399057592,22358645.70698934,165445763995.38467,0.033425105984137761,165445763995.38467,0.033425105984137761,6.0442768424575462e-12,6.0442768424575462e-12,6.0442768424575462e-12,1.1868159217979744e-11,1.7109653355949721e-11,1.7633742870803143e-05,1.7633742870803143e-05,1.7633742870803143e-05,1.0339836423587291e-05,1.690435222608156e-05,5.0211619153527612e-07,5.0211619153527612e-07,5.0211619153527612e-07,1.7045038219474364e-06,2.7866526893183808e-06,83072.996923006649,83072.996923006649,83072.996923006649,123689.01424089365,160243.42982699192,6044.2768424575461,502116191.53527606,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.70698934,3292769399057592,0.033425105984137761,165445763995.38467,6.0442768424575462e-12,5.0211619153527612e-07,83072.996923006649,17600689.437958412,1912067375942489.5,0.034601562396366761,110984176623.16074,0.035311917568429219,0.035311917568429219,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6402450901246569e-15,-4.0360471450757922e-13
2830,2.830000000000182e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4225071727693557e-05,263434.48146360641,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.702045996,2.830000000000182e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616892366246,3292746528675541,3292746528675541,22358645.702045996,165445763933.27301,0.033425105984839845,165445763933.27301,0.033425105984839845,6.0442768447266884e-12,6.0442768447266884e-12,6.0442768447266884e-12,1.186815920627834e-11,1.7109653331674823e-11,1.7633620393590815e-05,1.7633620393590815e-05,1.7633620393590815e-05,1.0339383713083446e-05,1.6904196725540076e-05,5.0211967906591541e-07,5.0211967906591541e-07,5.0211967906591541e-07,1.7048792640271653e-06,2.7873628904922901e-06,83073.573888990257,83073.573888990257,83073.573888990257,123710.42523945225,160283.59145486803,6044.2768447266881,502119679.06591541,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.702045996,3292746528675541,0.033425105984839845,165445763933.27301,6.0442768447266884e-12,5.0211967906591541e-07,83073.573888990257,17600689.439672403,1911987648137005.5,0.034601562394916005,110984176633.11334,0.035311382745025481,0.035311382745025481,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6403651856065753e-15,-4.0368011425993915e-13
2831,2.8310000000001821e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4225335083914611e-05,263356.2210538435,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.697104815,2.8310000000001821e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616873600652,3292723510551315.5,3292723510551315.5,22358645.697104815,165445763871.18851,0.033425105985541617,165445763871.18851,0.033425105985541617,6.0442768469948395e-12,6.0442768469948395e-12,6.0442768469948395e-12,1.1868159194571411e-11,1.7109653307390325e-11,1.7633497125175777e-05,1.7633497125175777e-05,1.7633497125175777e-05,1.0338930664729193e-05,1.6904040479131118e-05,5.0212318917491747e-07,5.0212318917491747e-07,5.0212318917491747e-07,1.7052548544386499e-06,2.7880733531760086e-06,83074.154590481514,83074.154590481514,83074.154590481514,123731.84585187383,160323.76798712692,6044.2768469948387,502123189.1749174,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.697104815,3292723510551315.5,0.033425105985541617,165445763871.18851,6.0442768469948395e-12,5.0212318917491747e-07,83074.154590481514,17600689.441389121,1911907856535137.2,0.034601562393464375,110984176643.09555,0.035310846433076609,0.035310846433076609,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.640485190963402e-15,-4.0375551265478529e-13
2832,2.8320000000001822e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4225598361904434e-05,263277.98982267157,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.692165714,2.8320000000001822e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616854842928,3292700344688424.5,3292700344688424.5,22358645.692165714,165445763809.13019,0.033425105986243098,165445763809.13019,0.033425105986243098,6.0442768492620333e-12,6.0442768492620333e-12,6.0442768492620333e-12,1.1868159182858964e-11,1.7109653283096199e-11,1.7633373065576826e-05,1.7633373065576826e-05,1.7633373065576826e-05,1.0338477278540989e-05,1.6903883486873243e-05,5.0212672186269318e-07,5.0212672186269318e-07,5.0212672186269318e-07,1.7056305932385236e-06,2.7887840774767712e-06,83074.739027547941,83074.739027547941,83074.739027547941,123753.27608138183,160363.95942983235,6044.2768492620326,502126721.86269313,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.692165714,3292700344688424.5,0.033425105986243098,165445763809.13019,6.0442768492620333e-12,5.0212672186269318e-07,83074.739027547941,17600689.443108518,1911828001139872,0.034601562392011898,110984176653.10698,0.035310308632624063,0.035310308632624063,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6406051061915403e-15,-4.0383090968790548e-13
2833,2.8330000000001823e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.422586156169219e-05,263199.78775653808,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.687228717,2.8330000000001823e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616836093215,3292677031090389.5,3292677031090389.5,22358645.687228717,165445763747.09821,0.033425105986944273,165445763747.09821,0.033425105986944273,6.0442768515282658e-12,6.0442768515282658e-12,6.0442768515282658e-12,1.1868159171141015e-11,1.7109653258792489e-11,1.7633248214812821e-05,1.7633248214812821e-05,1.7633248214812821e-05,1.0338023554535331e-05,1.6903725748785071e-05,5.0213027712965751e-07,5.0213027712965751e-07,5.0213027712965751e-07,1.7060064804834507e-06,2.7894950635018642e-06,83075.327200258267,83075.327200258267,83075.327200258267,123774.71593120157,160404.16578905054,6044.2768515282651,502130277.12965745,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.687228717,3292677031090389.5,0.033425105986944273,165445763747.09821,6.0442768515282658e-12,5.0213027712965751e-07,83075.327200258267,17600689.444830604,1911748081954202.5,0.034601562390558553,110984176663.14761,0.035309769343709781,0.035309769343709781,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6407249312872553e-15,-4.0390630535508648e-13
2834,2.8340000000001824e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4226124683307019e-05,263121.61482833797,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.68229387,2.8340000000001824e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616817351674,3292653569760745,3292653569760745,22358645.68229387,165445763685.09329,0.03342510598764515,165445763685.09329,0.03342510598764515,6.0442768537935088e-12,6.0442768537935088e-12,6.0442768537935088e-12,1.1868159159417566e-11,1.7109653234479217e-11,1.763312257290269e-05,1.763312257290269e-05,1.763312257290269e-05,1.0337569492728734e-05,1.6903567264885294e-05,5.0213385497622963e-07,5.0213385497622963e-07,5.0213385497622963e-07,1.70638251623012e-06,2.7902063113586212e-06,83075.919108682196,83075.919108682196,83075.919108682196,123796.16540456016,160444.38707085032,6044.2768537935081,502133854.97622961,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.68229387,3292653569760745,0.03342510598764515,165445763685.09329,6.0442768537935088e-12,5.0213385497622963e-07,83075.919108682196,17600689.446555402,1911668098981126.8,0.034601562389104362,110984176673.21777,0.035309228566376021,0.035309228566376021,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6408446662469742e-15,-4.0398169965211576e-13
2835,2.8350000000001825e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4226387726778043e-05,263043.47102451872,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.677361112,2.8350000000001825e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616798618055,3292629960703038,3292629960703038,22358645.677361112,165445763623.11472,0.033425105988345735,165445763623.11472,0.033425105988345735,6.0442768560577897e-12,6.0442768560577897e-12,6.0442768560577897e-12,1.186815914768853e-11,1.7109653210156194e-11,1.7632996139865432e-05,1.7632996139865432e-05,1.7632996139865432e-05,1.0337115093137748e-05,1.6903408035192664e-05,5.0213745540283272e-07,5.0213745540283272e-07,5.0213745540283272e-07,1.7067587005352516e-06,2.7909178211544285e-06,83076.514752889372,83076.514752889372,83076.514752889372,123817.62450468748,160484.62328130577,6044.2768560577897,502137455.40283269,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.677361112,3292629960703038,0.033425105988345735,165445763623.11472,6.0442768560577897e-12,5.0213745540283272e-07,83076.514752889372,17600689.448282905,1911588052223647.5,0.034601562387649318,110984176683.31741,0.035308686300664721,0.035308686300664721,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6409643110670135e-15,-4.0405709257477889e-13
2836,2.8360000000001826e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4226650692134375e-05,262965.35633152782,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.672430459,2.8360000000001826e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616779892429,3292606203920828,3292606203920828,22358645.672430459,165445763561.16245,0.033425105989046008,165445763561.16245,0.033425105989046008,6.0442768583211094e-12,6.0442768583211094e-12,6.0442768583211094e-12,1.1868159135953987e-11,1.7109653185823578e-11,1.76328689157201e-05,1.76328689157201e-05,1.76328689157201e-05,1.033666035577894e-05,1.6903248059725983e-05,5.0214107840989466e-07,5.0214107840989466e-07,5.0214107840989466e-07,1.7071350334555913e-06,2.7916295929967184e-06,83077.114132950563,83077.114132950563,83077.114132950563,123839.09323481351,160524.87442649016,6044.2768583211091,502141078.40989465,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.672430459,3292606203920828,0.033425105989046008,165445763561.16245,6.0442768583211094e-12,5.0214107840989466e-07,83077.114132950563,17600689.450013101,1911507941684773.2,0.034601562386193413,110984176693.44626,0.035308142546618126,0.035308142546618126,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6410838657437298e-15,-4.0413248411886319e-13
2837,2.8370000000001827e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4226913579405124e-05,262887.27074936521,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358645.667501941,2.8370000000001827e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913616761174904,3292582299417687.5,3292582299417687.5,22358645.667501941,165445763499.23712,0.03342510598974599,165445763499.23712,0.03342510598974599,6.0442768605834443e-12,6.0442768605834443e-12,6.0442768605834443e-12,1.1868159124213968e-11,1.7109653161481439e-11,1.763274090048583e-05,1.763274090048583e-05,1.763274090048583e-05,1.0336205280668915e-05,1.6903087338504136e-05,5.0214472399784679e-07,5.0214472399784679e-07,5.0214472399784679e-07,1.7075115150479138e-06,2.7923416269929737e-06,83077.717248937464,83077.717248937464,83077.717248937464,123860.5715981707,160565.14051248063,6044.2768605834435,502144723.99784678,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358645.667501941,3292582299417687.5,0.03342510598974599,165445763499.23712,6.0442768605834443e-12,5.0214472399784679e-07,83077.717248937464,17600689.451745991,1911427767367517.8,0.034601562384736648,110984176703.60449,0.035307597304278841,0.035307597304278841,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.6412033302734699e-15,-4.0420787428015499e-13
